sex,birth_year,age,mort_rate,provenance
M,1979,80,0.0182648502,[std] INSEE-shaped generational proxy
M,1979,81,0.0202660255,[std] INSEE-shaped generational proxy
M,1979,82,0.0224861874,[std] INSEE-shaped generational proxy
M,1979,83,0.0249487061,[std] INSEE-shaped generational proxy
M,1979,84,0.0276793061,[std] INSEE-shaped generational proxy
M,1979,85,0.0307062705,[std] INSEE-shaped generational proxy
M,1979,86,0.0340606541,[std] INSEE-shaped generational proxy
M,1979,87,0.0377765050,[std] INSEE-shaped generational proxy
M,1979,88,0.0418910902,[std] INSEE-shaped generational proxy
M,1979,89,0.0464451237,[std] INSEE-shaped generational proxy
M,1979,90,0.0514829902,[std] INSEE-shaped generational proxy
M,1979,91,0.0570529595,[std] INSEE-shaped generational proxy
M,1979,92,0.0632073823,[std] INSEE-shaped generational proxy
M,1979,93,0.0700028583,[std] INSEE-shaped generational proxy
M,1979,94,0.0775003621,[std] INSEE-shaped generational proxy
M,1979,95,0.0857653121,[std] INSEE-shaped generational proxy
M,1979,96,0.0948675621,[std] INSEE-shaped generational proxy
M,1979,97,0.1048812919,[std] INSEE-shaped generational proxy
M,1979,98,0.1158847700,[std] INSEE-shaped generational proxy
M,1979,99,0.1279599538,[std] INSEE-shaped generational proxy
M,1979,100,0.1411918902,[std] INSEE-shaped generational proxy
M,1979,101,0.1556678732,[std] INSEE-shaped generational proxy
M,1979,102,0.1714763093,[std] INSEE-shaped generational proxy
M,1979,103,0.1887052403,[std] INSEE-shaped generational proxy
M,1979,104,0.2074404653,[std] INSEE-shaped generational proxy
M,1979,105,0.2277632104,[std] INSEE-shaped generational proxy
M,1979,106,0.2497472909,[std] INSEE-shaped generational proxy
M,1979,107,0.2734557258,[std] INSEE-shaped generational proxy
M,1979,108,0.2989367754,[std] INSEE-shaped generational proxy
M,1979,109,0.3262194022,[std] INSEE-shaped generational proxy
M,1979,110,0.3553081893,[std] INSEE-shaped generational proxy
M,1979,111,0.3861778031,[std] INSEE-shaped generational proxy
M,1979,112,0.4187671529,[std] INSEE-shaped generational proxy
M,1979,113,0.4529734862,[std] INSEE-shaped generational proxy
M,1979,114,0.4886467537,[std] INSEE-shaped generational proxy
M,1979,115,0.5255846957,[std] INSEE-shaped generational proxy
M,1979,116,0.5635292113,[std] INSEE-shaped generational proxy
M,1979,117,0.6021646849,[std] INSEE-shaped generational proxy
M,1979,118,0.6411190192,[std] INSEE-shaped generational proxy
M,1979,119,0.6799681499,[std] INSEE-shaped generational proxy
M,1979,120,1.0000000000,[std] INSEE-shaped generational proxy
M,1980,50,0.0009350124,[std] INSEE-shaped generational proxy
M,1980,51,0.0010189368,[std] INSEE-shaped generational proxy
M,1980,52,0.0011122375,[std] INSEE-shaped generational proxy
M,1980,53,0.0012159610,[std] INSEE-shaped generational proxy
M,1980,54,0.0013312704,[std] INSEE-shaped generational proxy
M,1980,55,0.0014594582,[std] INSEE-shaped generational proxy
M,1980,56,0.0016019610,[std] INSEE-shaped generational proxy
M,1980,57,0.0017603749,[std] INSEE-shaped generational proxy
M,1980,58,0.0019364733,[std] INSEE-shaped generational proxy
M,1980,59,0.0021322270,[std] INSEE-shaped generational proxy
M,1980,60,0.0023498251,[std] INSEE-shaped generational proxy
M,1980,61,0.0025916997,[std] INSEE-shaped generational proxy
M,1980,62,0.0028605524,[std] INSEE-shaped generational proxy
M,1980,63,0.0031593836,[std] INSEE-shaped generational proxy
M,1980,64,0.0034915255,[std] INSEE-shaped generational proxy
M,1980,65,0.0038606783,[std] INSEE-shaped generational proxy
M,1980,66,0.0042709498,[std] INSEE-shaped generational proxy
M,1980,67,0.0047269003,[std] INSEE-shaped generational proxy
M,1980,68,0.0052335910,[std] INSEE-shaped generational proxy
M,1980,69,0.0057966379,[std] INSEE-shaped generational proxy
M,1980,70,0.0064222717,[std] INSEE-shaped generational proxy
M,1980,71,0.0071174028,[std] INSEE-shaped generational proxy
M,1980,72,0.0078896939,[std] INSEE-shaped generational proxy
M,1980,73,0.0087476388,[std] INSEE-shaped generational proxy
M,1980,74,0.0097006497,[std] INSEE-shaped generational proxy
M,1980,75,0.0107591524,[std] INSEE-shaped generational proxy
M,1980,76,0.0119346908,[std] INSEE-shaped generational proxy
M,1980,77,0.0132400401,[std] INSEE-shaped generational proxy
M,1980,78,0.0146893316,[std] INSEE-shaped generational proxy
M,1980,79,0.0162981868,[std] INSEE-shaped generational proxy
M,1980,80,0.0180838633,[std] INSEE-shaped generational proxy
M,1980,81,0.0200654123,[std] INSEE-shaped generational proxy
M,1980,82,0.0222638476,[std] INSEE-shaped generational proxy
M,1980,83,0.0247023263,[std] INSEE-shaped generational proxy
M,1980,84,0.0274063413,[std] INSEE-shaped generational proxy
M,1980,85,0.0304039240,[std] INSEE-shaped generational proxy
M,1980,86,0.0337258572,[std] INSEE-shaped generational proxy
M,1980,87,0.0374058955,[std] INSEE-shaped generational proxy
M,1980,88,0.0414809910,[std] INSEE-shaped generational proxy
M,1980,89,0.0459915213,[std] INSEE-shaped generational proxy
M,1980,90,0.0509815138,[std] INSEE-shaped generational proxy
M,1980,91,0.0564988610,[std] INSEE-shaped generational proxy
M,1980,92,0.0625955193,[std] INSEE-shaped generational proxy
M,1980,93,0.0693276793,[std] INSEE-shaped generational proxy
M,1980,94,0.0767558971,[std] INSEE-shaped generational proxy
M,1980,95,0.0849451688,[std] INSEE-shaped generational proxy
M,1980,96,0.0939649305,[std] INSEE-shaped generational proxy
M,1980,97,0.1038889602,[std] INSEE-shaped generational proxy
M,1980,98,0.1147951532,[std] INSEE-shaped generational proxy
M,1980,99,0.1267651394,[std] INSEE-shaped generational proxy
M,1980,100,0.1398837050,[std] INSEE-shaped generational proxy
M,1980,101,0.1542379749,[std] INSEE-shaped generational proxy
M,1980,102,0.1699163079,[std] INSEE-shaped generational proxy
M,1980,103,0.1870068543,[std] INSEE-shaped generational proxy
M,1980,104,0.2055957186,[std] INSEE-shaped generational proxy
M,1980,105,0.2257646742,[std] INSEE-shaped generational proxy
M,1980,106,0.2475883756,[std] INSEE-shaped generational proxy
M,1980,107,0.2711310264,[std] INSEE-shaped generational proxy
M,1980,108,0.2964424721,[std] INSEE-shaped generational proxy
M,1980,109,0.3235537152,[std] INSEE-shaped generational proxy
M,1980,110,0.3524718817,[std] INSEE-shaped generational proxy
M,1980,111,0.3831747217,[std] INSEE-shaped generational proxy
M,1980,112,0.4156047894,[std] INSEE-shaped generational proxy
M,1980,113,0.4496635312,[std] INSEE-shaped generational proxy
M,1980,114,0.4852056080,[std] INSEE-shaped generational proxy
M,1980,115,0.5220338906,[std] INSEE-shaped generational proxy
M,1980,116,0.5598956800,[std] INSEE-shaped generational proxy
M,1980,117,0.5984808173,[std] INSEE-shaped generational proxy
M,1980,118,0.6374224261,[std] INSEE-shaped generational proxy
M,1980,119,0.6763010653,[std] INSEE-shaped generational proxy
M,1980,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1940,50,0.0009170277,[std] INSEE-shaped generational proxy
F,1940,51,0.0009877222,[std] INSEE-shaped generational proxy
F,1940,52,0.0010667888,[std] INSEE-shaped generational proxy
F,1940,53,0.0011552185,[std] INSEE-shaped generational proxy
F,1940,54,0.0012541190,[std] INSEE-shaped generational proxy
F,1940,55,0.0013647288,[std] INSEE-shaped generational proxy
F,1940,56,0.0014884328,[std] INSEE-shaped generational proxy
F,1940,57,0.0016267792,[std] INSEE-shaped generational proxy
F,1940,58,0.0017814987,[std] INSEE-shaped generational proxy
F,1940,59,0.0019545260,[std] INSEE-shaped generational proxy
F,1940,60,0.0021480238,[std] INSEE-shaped generational proxy
F,1940,61,0.0023644091,[std] INSEE-shaped generational proxy
F,1940,62,0.0026063832,[std] INSEE-shaped generational proxy
F,1940,63,0.0028769649,[std] INSEE-shaped generational proxy
F,1940,64,0.0031795270,[std] INSEE-shaped generational proxy
F,1940,65,0.0035178378,[std] INSEE-shaped generational proxy
F,1940,66,0.0038961067,[std] INSEE-shaped generational proxy
F,1940,67,0.0043190353,[std] INSEE-shaped generational proxy
F,1940,68,0.0047918736,[std] INSEE-shaped generational proxy
F,1940,69,0.0053204832,[std] INSEE-shaped generational proxy
F,1940,70,0.0059114073,[std] INSEE-shaped generational proxy
F,1940,71,0.0065719476,[std] INSEE-shaped generational proxy
F,1940,72,0.0073102503,[std] INSEE-shaped generational proxy
F,1940,73,0.0081354014,[std] INSEE-shaped generational proxy
F,1940,74,0.0090575309,[std] INSEE-shaped generational proxy
F,1940,75,0.0100879288,[std] INSEE-shaped generational proxy
F,1940,76,0.0112391729,[std] INSEE-shaped generational proxy
F,1940,77,0.0125252679,[std] INSEE-shaped generational proxy
F,1940,78,0.0139617999,[std] INSEE-shaped generational proxy
F,1940,79,0.0155661036,[std] INSEE-shaped generational proxy
F,1940,80,0.0173574455,[std] INSEE-shaped generational proxy
F,1940,81,0.0193572227,[std] INSEE-shaped generational proxy
F,1940,82,0.0215891778,[std] INSEE-shaped generational proxy
F,1940,83,0.0240796302,[std] INSEE-shaped generational proxy
F,1940,84,0.0268577233,[std] INSEE-shaped generational proxy
F,1940,85,0.0299556876,[std] INSEE-shaped generational proxy
F,1940,86,0.0334091173,[std] INSEE-shaped generational proxy
F,1940,87,0.0372572585,[std] INSEE-shaped generational proxy
F,1940,88,0.0415433057,[std] INSEE-shaped generational proxy
F,1940,89,0.0463147015,[std] INSEE-shaped generational proxy
F,1940,90,0.0516234322,[std] INSEE-shaped generational proxy
F,1940,91,0.0575263113,[std] INSEE-shaped generational proxy
F,1940,92,0.0640852382,[std] INSEE-shaped generational proxy
F,1940,93,0.0713674170,[std] INSEE-shaped generational proxy
F,1940,94,0.0794455165,[std] INSEE-shaped generational proxy
F,1940,95,0.0883977472,[std] INSEE-shaped generational proxy
F,1940,96,0.0983078253,[std] INSEE-shaped generational proxy
F,1940,97,0.1092647889,[std] INSEE-shaped generational proxy
F,1940,98,0.1213626214,[std] INSEE-shaped generational proxy
F,1940,99,0.1346996332,[std] INSEE-shaped generational proxy
F,1940,100,0.1493775412,[std] INSEE-shaped generational proxy
F,1940,101,0.1655001811,[std] INSEE-shaped generational proxy
F,1940,102,0.1831717759,[std] INSEE-shaped generational proxy
F,1940,103,0.2024946836,[std] INSEE-shaped generational proxy
F,1940,104,0.2235665409,[std] INSEE-shaped generational proxy
F,1940,105,0.2464767261,[std] INSEE-shaped generational proxy
F,1940,106,0.2713020717,[std] INSEE-shaped generational proxy
F,1940,107,0.2981017831,[std] INSEE-shaped generational proxy
F,1940,108,0.3269115524,[std] INSEE-shaped generational proxy
F,1940,109,0.3577369122,[std] INSEE-shaped generational proxy
F,1940,110,0.3905459530,[std] INSEE-shaped generational proxy
F,1940,111,0.4252616286,[std] INSEE-shaped generational proxy
F,1940,112,0.4617540055,[std] INSEE-shaped generational proxy
F,1940,113,0.4998329688,[std] INSEE-shaped generational proxy
F,1940,114,0.5392420727,[std] INSEE-shaped generational proxy
F,1940,115,0.5796544000,[std] INSEE-shaped generational proxy
F,1940,116,0.6206714550,[std] INSEE-shaped generational proxy
F,1940,117,0.6618262138,[std] INSEE-shaped generational proxy
F,1940,118,0.7025914453,[std] INSEE-shaped generational proxy
F,1940,119,0.7423942474,[std] INSEE-shaped generational proxy
F,1940,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1941,50,0.0009078616,[std] INSEE-shaped generational proxy
F,1941,51,0.0009778498,[std] INSEE-shaped generational proxy
F,1941,52,0.0010561266,[std] INSEE-shaped generational proxy
F,1941,53,0.0011436729,[std] INSEE-shaped generational proxy
F,1941,54,0.0012415856,[std] INSEE-shaped generational proxy
F,1941,55,0.0013510908,[std] INSEE-shaped generational proxy
F,1941,56,0.0014735595,[std] INSEE-shaped generational proxy
F,1941,57,0.0016105245,[std] INSEE-shaped generational proxy
F,1941,58,0.0017636994,[std] INSEE-shaped generational proxy
F,1941,59,0.0019349997,[std] INSEE-shaped generational proxy
F,1941,60,0.0021265664,[std] INSEE-shaped generational proxy
F,1941,61,0.0023407927,[std] INSEE-shaped generational proxy
F,1941,62,0.0025803530,[std] INSEE-shaped generational proxy
F,1941,63,0.0028482362,[std] INSEE-shaped generational proxy
F,1941,64,0.0031477818,[std] INSEE-shaped generational proxy
F,1941,65,0.0034827207,[std] INSEE-shaped generational proxy
F,1941,66,0.0038572209,[std] INSEE-shaped generational proxy
F,1941,67,0.0042759374,[std] INSEE-shaped generational proxy
F,1941,68,0.0047440687,[std] INSEE-shaped generational proxy
F,1941,69,0.0052674188,[std] INSEE-shaped generational proxy
F,1941,70,0.0058524666,[std] INSEE-shaped generational proxy
F,1941,71,0.0065064424,[std] INSEE-shaped generational proxy
F,1941,72,0.0072374130,[std] INSEE-shaped generational proxy
F,1941,73,0.0080543759,[std] INSEE-shaped generational proxy
F,1941,74,0.0089673629,[std] INSEE-shaped generational proxy
F,1941,75,0.0099875550,[std] INSEE-shaped generational proxy
F,1941,76,0.0111274088,[std] INSEE-shaped generational proxy
F,1941,77,0.0124007951,[std] INSEE-shaped generational proxy
F,1941,78,0.0138231514,[std] INSEE-shaped generational proxy
F,1941,79,0.0154116483,[std] INSEE-shaped generational proxy
F,1941,80,0.0171853712,[std] INSEE-shaped generational proxy
F,1941,81,0.0191655175,[std] INSEE-shaped generational proxy
F,1941,82,0.0213756102,[std] INSEE-shaped generational proxy
F,1941,83,0.0238417276,[std] INSEE-shaped generational proxy
F,1941,84,0.0265927494,[std] INSEE-shaped generational proxy
F,1941,85,0.0296606181,[std] INSEE-shaped generational proxy
F,1941,86,0.0330806144,[std] INSEE-shaped generational proxy
F,1941,87,0.0368916448,[std] INSEE-shaped generational proxy
F,1941,88,0.0411365376,[std] INSEE-shaped generational proxy
F,1941,89,0.0458623420,[std] INSEE-shaped generational proxy
F,1941,90,0.0511206249,[std] INSEE-shaped generational proxy
F,1941,91,0.0569677559,[std] INSEE-shaped generational proxy
F,1941,92,0.0634651684,[std] INSEE-shaped generational proxy
F,1941,93,0.0706795832,[std] INSEE-shaped generational proxy
F,1941,94,0.0786831744,[std] INSEE-shaped generational proxy
F,1941,95,0.0875536550,[std] INSEE-shaped generational proxy
F,1941,96,0.0973742525,[std] INSEE-shaped generational proxy
F,1941,97,0.1082335398,[std] INSEE-shaped generational proxy
F,1941,98,0.1202250783,[std] INSEE-shaped generational proxy
F,1941,99,0.1334468228,[std] INSEE-shaped generational proxy
F,1941,100,0.1480002317,[std] INSEE-shaped generational proxy
F,1941,101,0.1639890145,[std] INSEE-shaped generational proxy
F,1941,102,0.1815174433,[std] INSEE-shaped generational proxy
F,1941,103,0.2006881510,[std] INSEE-shaped generational proxy
F,1941,104,0.2215993322,[std] INSEE-shaped generational proxy
F,1941,105,0.2443412699,[std] INSEE-shaped generational proxy
F,1941,106,0.2689921184,[std] INSEE-shaped generational proxy
F,1941,107,0.2956128936,[std] INSEE-shaped generational proxy
F,1941,108,0.3242416584,[std] INSEE-shaped generational proxy
F,1941,109,0.3548869411,[std] INSEE-shaped generational proxy
F,1941,110,0.3875205023,[std] INSEE-shaped generational proxy
F,1941,111,0.4220696646,[std] INSEE-shaped generational proxy
F,1941,112,0.4584095490,[std] INSEE-shaped generational proxy
F,1941,113,0.4963557142,[std] INSEE-shaped generational proxy
F,1941,114,0.5356578715,[std] INSEE-shaped generational proxy
F,1941,115,0.5759955245,[std] INSEE-shaped generational proxy
F,1941,116,0.6169765445,[std] INSEE-shaped generational proxy
F,1941,117,0.6581398014,[std] INSEE-shaped generational proxy
F,1941,118,0.6989629692,[std] INSEE-shaped generational proxy
F,1941,119,0.7388764740,[std] INSEE-shaped generational proxy
F,1941,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1942,50,0.0008987871,[std] INSEE-shaped generational proxy
F,1942,51,0.0009680760,[std] INSEE-shaped generational proxy
F,1942,52,0.0010455708,[std] INSEE-shaped generational proxy
F,1942,53,0.0011322427,[std] INSEE-shaped generational proxy
F,1942,54,0.0012291774,[std] INSEE-shaped generational proxy
F,1942,55,0.0013375889,[std] INSEE-shaped generational proxy
F,1942,56,0.0014588346,[std] INSEE-shaped generational proxy
F,1942,57,0.0015944321,[std] INSEE-shaped generational proxy
F,1942,58,0.0017460778,[std] INSEE-shaped generational proxy
F,1942,59,0.0019156682,[std] INSEE-shaped generational proxy
F,1942,60,0.0021053232,[std] INSEE-shaped generational proxy
F,1942,61,0.0023174119,[std] INSEE-shaped generational proxy
F,1942,62,0.0025545825,[std] INSEE-shaped generational proxy
F,1942,63,0.0028197941,[std] INSEE-shaped generational proxy
F,1942,64,0.0031163531,[std] INSEE-shaped generational proxy
F,1942,65,0.0034479536,[std] INSEE-shaped generational proxy
F,1942,66,0.0038187224,[std] INSEE-shaped generational proxy
F,1942,67,0.0042332687,[std] INSEE-shaped generational proxy
F,1942,68,0.0046967396,[std] INSEE-shaped generational proxy
F,1942,69,0.0052148822,[std] INSEE-shaped generational proxy
F,1942,70,0.0057941118,[std] INSEE-shaped generational proxy
F,1942,71,0.0064415879,[std] INSEE-shaped generational proxy
F,1942,72,0.0071652988,[std] INSEE-shaped generational proxy
F,1942,73,0.0079741541,[std] INSEE-shaped generational proxy
F,1942,74,0.0088780885,[std] INSEE-shaped generational proxy
F,1942,75,0.0098881749,[std] INSEE-shaped generational proxy
F,1942,76,0.0110167499,[std] INSEE-shaped generational proxy
F,1942,77,0.0122775516,[std] INSEE-shaped generational proxy
F,1942,78,0.0136858702,[std] INSEE-shaped generational proxy
F,1942,79,0.0152587137,[std] INSEE-shaped generational proxy
F,1942,80,0.0170149879,[std] INSEE-shaped generational proxy
F,1942,81,0.0189756924,[std] INSEE-shaped generational proxy
F,1942,82,0.0211641323,[std] INSEE-shaped generational proxy
F,1942,83,0.0236061469,[std] INSEE-shaped generational proxy
F,1942,84,0.0263303542,[std] INSEE-shaped generational proxy
F,1942,85,0.0293684108,[std] INSEE-shaped generational proxy
F,1942,86,0.0327552865,[std] INSEE-shaped generational proxy
F,1942,87,0.0365295506,[std] INSEE-shaped generational proxy
F,1942,88,0.0407336672,[std] INSEE-shaped generational proxy
F,1942,89,0.0454142947,[std] INSEE-shaped generational proxy
F,1942,90,0.0506225831,[std] INSEE-shaped generational proxy
F,1942,91,0.0564144599,[std] INSEE-shaped generational proxy
F,1942,92,0.0628508946,[std] INSEE-shaped generational proxy
F,1942,93,0.0699981259,[std] INSEE-shaped generational proxy
F,1942,94,0.0779278338,[std] INSEE-shaped generational proxy
F,1942,95,0.0867172338,[std] INSEE-shaped generational proxy
F,1942,96,0.0964490632,[std] INSEE-shaped generational proxy
F,1942,97,0.1072114272,[std] INSEE-shaped generational proxy
F,1942,98,0.1190974598,[std] INSEE-shaped generational proxy
F,1942,99,0.1322047537,[std] INSEE-shaped generational proxy
F,1942,100,0.1466344986,[std] INSEE-shaped generational proxy
F,1942,101,0.1624902639,[std] INSEE-shaped generational proxy
F,1942,102,0.1798763536,[std] INSEE-shaped generational proxy
F,1942,103,0.1988956527,[std] INSEE-shaped generational proxy
F,1942,104,0.2196468858,[std] INSEE-shaped generational proxy
F,1942,105,0.2422212070,[std] INSEE-shaped generational proxy
F,1942,106,0.2666980517,[std] INSEE-shaped generational proxy
F,1942,107,0.2931401996,[std] INSEE-shaped generational proxy
F,1942,108,0.3215880314,[std] INSEE-shaped generational proxy
F,1942,109,0.3520530126,[std] INSEE-shaped generational proxy
F,1942,110,0.3845105119,[std] INSEE-shaped generational proxy
F,1942,111,0.4188921581,[std] INSEE-shaped generational proxy
F,1942,112,0.4550780670,[std] INSEE-shaped generational proxy
F,1942,113,0.4928894195,[std] INSEE-shaped generational proxy
F,1942,114,0.5320820487,[std] INSEE-shaped generational proxy
F,1942,115,0.5723418663,[std] INSEE-shaped generational proxy
F,1942,116,0.6132831315,[std] INSEE-shaped generational proxy
F,1942,117,0.6544506701,[std] INSEE-shaped generational proxy
F,1942,118,0.6953271728,[std] INSEE-shaped generational proxy
F,1942,119,0.7353465611,[std] INSEE-shaped generational proxy
F,1942,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1943,50,0.0008898032,[std] INSEE-shaped generational proxy
F,1943,51,0.0009583999,[std] INSEE-shaped generational proxy
F,1943,52,0.0010351205,[std] INSEE-shaped generational proxy
F,1943,53,0.0011209266,[std] INSEE-shaped generational proxy
F,1943,54,0.0012168931,[std] INSEE-shaped generational proxy
F,1943,55,0.0013242219,[std] INSEE-shaped generational proxy
F,1943,56,0.0014442568,[std] INSEE-shaped generational proxy
F,1943,57,0.0015785004,[std] INSEE-shaped generational proxy
F,1943,58,0.0017286322,[std] INSEE-shaped generational proxy
F,1943,59,0.0018965297,[std] INSEE-shaped generational proxy
F,1943,60,0.0020842919,[std] INSEE-shaped generational proxy
F,1943,61,0.0022942644,[std] INSEE-shaped generational proxy
F,1943,62,0.0025290690,[std] INSEE-shaped generational proxy
F,1943,63,0.0027916355,[std] INSEE-shaped generational proxy
F,1943,64,0.0030852377,[std] INSEE-shaped generational proxy
F,1943,65,0.0034135330,[std] INSEE-shaped generational proxy
F,1943,66,0.0037806075,[std] INSEE-shaped generational proxy
F,1943,67,0.0041910248,[std] INSEE-shaped generational proxy
F,1943,68,0.0046498815,[std] INSEE-shaped generational proxy
F,1943,69,0.0051628682,[std] INSEE-shaped generational proxy
F,1943,70,0.0057363372,[std] INSEE-shaped generational proxy
F,1943,71,0.0063773779,[std] INSEE-shaped generational proxy
F,1943,72,0.0070939006,[std] INSEE-shaped generational proxy
F,1943,73,0.0078947282,[std] INSEE-shaped generational proxy
F,1943,74,0.0087896990,[std] INSEE-shaped generational proxy
F,1943,75,0.0097897788,[std] INSEE-shaped generational proxy
F,1943,76,0.0109071854,[std] INSEE-shaped generational proxy
F,1943,77,0.0121555253,[std] INSEE-shaped generational proxy
F,1943,78,0.0135499429,[std] INSEE-shaped generational proxy
F,1943,79,0.0151072850,[std] INSEE-shaped generational proxy
F,1943,80,0.0168462794,[std] INSEE-shaped generational proxy
F,1943,81,0.0187877293,[std] INSEE-shaped generational proxy
F,1943,82,0.0209547241,[std] INSEE-shaped generational proxy
F,1943,83,0.0233728660,[std] INSEE-shaped generational proxy
F,1943,84,0.0260705133,[std] INSEE-shaped generational proxy
F,1943,85,0.0290790390,[std] INSEE-shaped generational proxy
F,1943,86,0.0324331041,[std] INSEE-shaped generational proxy
F,1943,87,0.0361709431,[std] INSEE-shaped generational proxy
F,1943,88,0.0403346587,[std] INSEE-shaped generational proxy
F,1943,89,0.0449705207,[std] INSEE-shaped generational proxy
F,1943,90,0.0501292642,[std] INSEE-shaped generational proxy
F,1943,91,0.0558663771,[std] INSEE-shaped generational proxy
F,1943,92,0.0622423667,[std] INSEE-shaped generational proxy
F,1943,93,0.0693229909,[std] INSEE-shaped generational proxy
F,1943,94,0.0771794366,[std] INSEE-shaped generational proxy
F,1943,95,0.0858884215,[std] INSEE-shaped generational proxy
F,1943,96,0.0955321918,[std] INSEE-shaped generational proxy
F,1943,97,0.1061983816,[std] INSEE-shaped generational proxy
F,1943,98,0.1179796938,[std] INSEE-shaped generational proxy
F,1943,99,0.1309733517,[std] INSEE-shaped generational proxy
F,1943,100,0.1452802662,[std] INSEE-shaped generational proxy
F,1943,101,0.1610038541,[std] INSEE-shaped generational proxy
F,1943,102,0.1782484335,[std] INSEE-shaped generational proxy
F,1943,103,0.1971171198,[std] INSEE-shaped generational proxy
F,1943,104,0.2177091399,[std] INSEE-shaped generational proxy
F,1943,105,0.2401164857,[std] INSEE-shaped generational proxy
F,1943,106,0.2644198341,[std] INSEE-shaped generational proxy
F,1943,107,0.2906836822,[std] INSEE-shaped generational proxy
F,1943,108,0.3189506760,[std] INSEE-shaped generational proxy
F,1943,109,0.3492351604,[std] INSEE-shaped generational proxy
F,1943,110,0.3815160504,[std] INSEE-shaped generational proxy
F,1943,111,0.4157292181,[std] INSEE-shaped generational proxy
F,1943,112,0.4517597136,[std] INSEE-shaped generational proxy
F,1943,113,0.4894342885,[std] INSEE-shaped generational proxy
F,1943,114,0.5285148596,[std] INSEE-shaped generational proxy
F,1943,115,0.5686937326,[std] INSEE-shaped generational proxy
F,1943,116,0.6095915715,[std] INSEE-shaped generational proxy
F,1943,117,0.6507592159,[std] INSEE-shaped generational proxy
F,1943,118,0.6916844810,[std] INSEE-shaped generational proxy
F,1943,119,0.7318049450,[std] INSEE-shaped generational proxy
F,1943,120,1.0000000000,[std] INSEE-shaped generational proxy
F,1944,50,0.0008809091,[std] INSEE-shaped generational proxy
F,1944,51,0.0009488204,[std] INSEE-shaped generational proxy
F,1944,52,0.0010247746,[std] INSEE-shaped generational proxy
F,1944,53,0.0011097236,[std] INSEE-shaped generational proxy
F,1944,54,0.0012047315,[std] INSEE-shaped generational proxy
F,1944,55,0.0013109883,[std] INSEE-shaped generational proxy
F,1944,56,0.0014298246,[std] INSEE-shaped generational proxy
F,1944,57,0.0015627277,[std] INSEE-shaped generational proxy
F,1944,58,0.0017113606,[std] INSEE-shaped generational proxy
F,1944,59,0.0018775823,[std] INSEE-shaped generational proxy
F,1944,60,0.0020634705,[std] INSEE-shaped generational proxy
F,1944,61,0.0022713478,[std] INSEE-shaped generational proxy
F,1944,62,0.0025038100,[std] INSEE-shaped generational proxy
F,1944,63,0.0027637578,[std] INSEE-shaped generational proxy
F,1944,64,0.0030544324,[std] INSEE-shaped generational proxy
F,1944,65,0.0033794554,[std] INSEE-shaped generational proxy
F,1944,66,0.0037428722,[std] INSEE-shaped generational proxy
F,1944,67,0.0041492016,[std] INSEE-shaped generational proxy
F,1944,68,0.0046034899,[std] INSEE-shaped generational proxy
F,1944,69,0.0051113717,[std] INSEE-shaped generational proxy
F,1944,70,0.0056791370,[std] INSEE-shaped generational proxy
F,1944,71,0.0063138059,[std] INSEE-shaped generational proxy
F,1944,72,0.0070232112,[std] INSEE-shaped generational proxy
F,1944,73,0.0078160902,[std] INSEE-shaped generational proxy
F,1944,74,0.0087021855,[std] INSEE-shaped generational proxy
F,1944,75,0.0096923570,[std] INSEE-shaped generational proxy
F,1944,76,0.0107987047,[std] INSEE-shaped generational proxy
F,1944,77,0.0120347045,[std] INSEE-shaped generational proxy
F,1944,78,0.0134153565,[std] INSEE-shaped generational proxy
F,1944,79,0.0149573477,[std] INSEE-shaped generational proxy
F,1944,80,0.0166792294,[std] INSEE-shaped generational proxy
F,1944,81,0.0186016104,[std] INSEE-shaped generational proxy
F,1944,82,0.0207473659,[std] INSEE-shaped generational proxy
F,1944,83,0.0231418630,[std] INSEE-shaped generational proxy
F,1944,84,0.0258132024,[std] INSEE-shaped generational proxy
F,1944,85,0.0287924758,[std] INSEE-shaped generational proxy
F,1944,86,0.0321140378,[std] INSEE-shaped generational proxy
F,1944,87,0.0358157903,[std] INSEE-shaped generational proxy
F,1944,88,0.0399394768,[std] INSEE-shaped generational proxy
F,1944,89,0.0445309812,[std] INSEE-shaped generational proxy
F,1944,90,0.0496406260,[std] INSEE-shaped generational proxy
F,1944,91,0.0553234616,[std] INSEE-shaped generational proxy
F,1944,92,0.0616395348,[std] INSEE-shaped generational proxy
F,1944,93,0.0686541244,[std] INSEE-shaped generational proxy
F,1944,94,0.0764379251,[std] INSEE-shaped generational proxy
F,1944,95,0.0850671565,[std] INSEE-shaped generational proxy
F,1944,96,0.0946235725,[std] INSEE-shaped generational proxy
F,1944,97,0.1051943342,[std] INSEE-shaped generational proxy
F,1944,98,0.1168717084,[std] INSEE-shaped generational proxy
F,1944,99,0.1297525425,[std] INSEE-shaped generational proxy
F,1944,100,0.1439374593,[std] INSEE-shaped generational proxy
F,1944,101,0.1595297098,[std] INSEE-shaped generational proxy
F,1944,102,0.1766336096,[std] INSEE-shaped generational proxy
F,1944,103,0.1953524827,[std] INSEE-shaped generational proxy
